date,web_name,team,price_prev,new_price,direction
2026-01-31,Gabriel,Arsenal,6.9,7.0,up
2026-01-31,Evanilson,Bournemouth,7.0,7.1,up
2026-01-31,Arthur,Brentford,3.9,3.8,down
2026-01-31,Schade,Brentford,7.2,7.1,down
2026-01-31,Minteh,Brighton,5.8,5.7,down
2026-01-31,João Pedro,Chelsea,7.2,7.3,up
2026-01-31,Stach,Leeds,4.9,4.8,down
2026-01-31,Szoboszlai,Liverpool,6.6,6.7,up
2026-01-31,Gravenberch,Liverpool,5.7,5.6,down
2026-01-31,Reijnders,Man City,5.2,5.1,down
2026-01-31,Mbeumo,Man Utd,8.3,8.4,up
2026-01-31,Brobbey,Sunderland,5.5,5.6,up
2026-01-31,Mané,Wolves,4.5,4.6,up
