date,web_name,team,price_prev,new_price,direction
2025-11-21,Doku,Man City,6.4,6.5,up
2025-11-21,Gordon,Newcastle,7.4,7.3,down
2025-11-21,Elanga,Newcastle,6.7,6.6,down
