date,web_name,team,price_prev,new_price,direction
2026-09-15,Madueke,Arsenal,6.3,6.2,down
2026-09-15,Yarmoliuk,Brentford,4.9,4.8,down
2026-09-15,Struijk,Brighton,5.0,4.9,down
2026-09-15,Caicedo,Chelsea,5.4,5.3,down
2026-09-15,Barco,Chelsea,5.5,5.4,down
2026-09-15,Hughes,Crystal Palace,4.5,4.4,down
2026-09-15,Núñez,Ipswich Town,5.0,4.9,down
2026-09-15,McConnell,Liverpool,4.5,4.4,down
2026-09-15,Tielemans,Man Utd,5.9,5.8,down
2026-09-15,Udogie,Spurs,4.5,4.4,down
2026-09-15,Solanke,Spurs,5.9,5.8,down
