date,web_name,team,price_prev,new_price,direction
2025-08-29,Saka,Arsenal,10.0,9.9,down
2025-08-29,Martinelli,Arsenal,7.0,6.9,down
2025-08-29,Maatsen,Aston Villa,4.5,4.4,down
2025-08-29,Pinnock,Brentford,4.5,4.4,down
2025-08-29,Milambo,Brentford,5.5,5.4,down
2025-08-29,Lamptey,Brighton,4.5,4.4,down
2025-08-29,Kostoulas,Brighton,5.0,4.9,down
2025-08-29,Cairney,Fulham,5.0,4.9,down
2025-08-29,Robertson,Liverpool,6.0,5.9,down
2025-08-29,Bernardo,Man City,6.5,6.4,down
2025-08-29,D.Leon,Man Utd,4.5,4.4,down
2025-08-29,Neil,Sunderland,5.0,4.9,down
2025-08-29,Pedro Porro,Spurs,5.5,5.6,up
2025-08-29,Kalajdžić,Wolves,5.0,4.9,down
