date,web_name,team,price_prev,new_price,direction
2025-12-10,M.Bizot,Aston Villa,4.3,4.2,down
2025-12-10,Rogers,Aston Villa,6.9,7.0,up
2025-12-10,Elliott,Aston Villa,5.3,5.2,down
2025-12-10,Sonne,Burnley,3.9,3.8,down
2025-12-10,Pinnock,Brentford,4.3,4.2,down
2025-12-10,Thiago,Brentford,6.9,7.0,up
2025-12-10,McGill,Brighton,4.0,3.9,down
2025-12-10,Knight,Brighton,4.5,4.4,down
2025-12-10,Sarr,Crystal Palace,6.5,6.4,down
2025-12-10,B.Fernandes,Man Utd,9.0,9.1,up
2025-12-10,Spence,Spurs,4.4,4.3,down
